"regulator","gene_name","gene_id","effect","evidence","source","category","regulator_label","Use","regulator_id"
"NarL","napC","b2202","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","napD","b2207","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","napF","b2208","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","napG","b2205","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","napH","b2204","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narG","b1224","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narH","b1225","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narI","b1227","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narJ","b1226","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narK","b1223","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","narS","b4813","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikA","b3476","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikB","b3477","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikC","b3478","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikD","b3479","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikE","b3480","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nikR","b3481","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nirB","b3365","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nirC","b3367","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nirD","b3366","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","norV","b2710","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","norW","b2711","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoA","b2288","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoB","b2287","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoC","b2286","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoE","b2285","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoF","b2284","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoG","b2283","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoH","b2282","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoI","b2281","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoJ","b2280","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoK","b2279","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoL","b2278","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoM","b2277","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","nuoN","b2276","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ogt","b1335","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ompW","b1256","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","pflB","b0903","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","poxB","b0871","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","torA","b0997","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","torC","b0996","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","torD","b0998","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ubiA","b4040","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ubiC","b4039","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydeP","b1501","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhT","b1669","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhU","b1670","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhV","b1673","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhW","b1672","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhX","b1671","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ydhY","b1674","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","yeaR","b1797","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ynfE","b1587","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ynfF","b1588","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ynfG","b1589","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ynfH","b1590","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","yoaG","b1796","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarL","ytfE","b4209","+","STRONG","RegulonDB_TF","TF",NA,NA,"b1221"
"NarP","cysG","b3368","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","fdhF","b4079","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","fdnG","b1474","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","fdnH","b1475","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","fdnI","b1476","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hcp","b0873","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hcr","b0872","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaA","b0972","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaB","b0973","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaC","b0974","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaD","b0975","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaE","b0976","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","hyaF","b0977","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nirB","b3365","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nirC","b3367","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nirD","b3366","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","norV","b2710","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","norW","b2711","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfA","b4070","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfB","b4071","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfC","b4072","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfD","b4073","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfE","b4074","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfF","b4075","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","nrfG","b4076","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","poxB","b0871","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydeP","b1501","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhT","b1669","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhU","b1670","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhV","b1673","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhW","b1672","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhX","b1671","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ydhY","b1674","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","yeaR","b1797","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","yoaG","b1796","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NarP","ytfE","b4209","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2193"
"NemR","gloA","b1651","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1649"
"NemR","nemA","b1650","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1649"
"NemR","nemR","b1649","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1649"
"NfeR","nfeF","b3070","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3071"
"NfeR","nfeR","b3071","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3071"
"NhaR","nhaA","b0019","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","nhaR","b0020","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","osmC","b1482","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","pgaA","b1024","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","pgaB","b1023","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","pgaC","b1022","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NhaR","pgaD","b1021","+","STRONG","RegulonDB_TF","TF",NA,NA,"b0020"
"NikR","nikA","b3476","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NikR","nikB","b3477","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NikR","nikC","b3478","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NikR","nikD","b3479","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NikR","nikE","b3480","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NikR","nikR","b3481","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3481"
"NimR","nimR","b1790","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1790"
"NimR","nimT","b1791","-","STRONG","RegulonDB_TF","TF",NA,NA,"b1790"
"NorR","norR","b2709","-","STRONG","RegulonDB_TF","TF",NA,NA,"b2709"
"NorR","norV","b2710","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2709"
"NorR","norW","b2711","+","STRONG","RegulonDB_TF","TF",NA,NA,"b2709"
"NrdR","nrdA","b2234","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdB","b2235","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdD","b4238","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdE","b2675","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdF","b2676","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdG","b4237","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdH","b2673","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","nrdI","b2674","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NrdR","yfaE","b2236","-","STRONG","RegulonDB_TF","TF",NA,NA,"b0413"
"NsrR","aceE","b0114","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","aceF","b0115","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","bamE","b2617","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","bdcA","b4249","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","cdd","b2143","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","dkgB","b0207","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","dsdC","b2364","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","feaB","b1385","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","feaR","b1384","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","fhlA","b2731","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","fliA","b1922","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","fliZ","b1921","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","grxD","b1654","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hcp","b0873","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hcr","b0872","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hmp","b2552","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycA","b2725","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycB","b2724","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycC","b2723","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycD","b2722","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycE","b2721","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycF","b2720","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycG","b2719","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycH","b2718","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hycI","b2717","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hypA","b2726","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hypB","b2727","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hypC","b2728","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hypD","b2729","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","hypE","b2730","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","ihfA","b1712","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","infC","b1718","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","lrp","b0889","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","mepH","b1655","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","mhpT","b0353","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","moeA","b0827","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","moeB","b0826","+","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","ndh","b1109","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","norR","b2709","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfA","b4070","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfB","b4071","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfC","b4072","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfD","b4073","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfE","b4074","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfF","b4075","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","nrfG","b4076","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","pgpC","b2560","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","pheM","b1715","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","pheS","b1714","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","pheT","b1713","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","poxB","b0871","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rfe","b3784","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rffC","b3790","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rffG","b3788","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rffH","b3789","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rffM","b3794","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rplT","b1716","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rpmI","b1717","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","rybB","b4417","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sodB","b1656","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufA","b1684","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufB","b1683","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufC","b1682","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufD","b1681","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufE","b1679","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","sufS","b1680","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","tadA","b2559","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","tcyJ","b1920","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","tehA","b1429","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","tehB","b1430","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","thrS","b1719","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","tsgA","b3364","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","waaH","b3615","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wecB","b3786","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wecC","b3787","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wecE","b3791","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wecF","b4481","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wzxE","b3792","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wzyE","b3793","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","wzzE","b3785","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","ydbD","b1407","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","yeaE","b1781","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","yeaR","b1797","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","ygbA","b2732","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","yoaG","b1796","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NsrR","ytfE","b4209","-","STRONG","RegulonDB_TF","TF",NA,NA,"b4178"
"NtrC","amtB","b0451","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","argT","b2310","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","astA","b1747","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","astB","b1745","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","astC","b1748","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","astD","b1746","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","astE","b1744","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","cbl","b1987","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpA","b1487","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpB","b1486","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpC","b1485","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpD","b1484","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpF","b1483","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","ddpX","b1488","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","glnK","b0450","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","hisJ","b2309","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","hisM","b2307","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","hisP","b2306","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","hisQ","b2308","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","nac","b1988","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","patA","b3073","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","potF","b0854","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","potG","b0855","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","potH","b0856","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","potI","b0857","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","relA","b2784","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rpoE","b2573","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rseA","b2572","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rseB","b2571","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rseC","b2570","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rseD","b4725","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutA","b1012","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutB","b1011","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutC","b1010","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutD","b1009","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutE","b1008","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutF","b1007","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","rutG","b1006","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yeaG","b1783","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yeaH","b1784","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yhdW","b3268","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yhdX","b3269","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yhdY","b3270","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"NtrC","yhdZ","b3271","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3868"
"OmpR","bolA","b0435","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","cadA","b4131","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","cadB","b4132","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","cadC","b4133","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","csgD","b1040","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","csgE","b1039","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","csgF","b1038","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","csgG","b1037","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","dtpA","b1634","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","ecnB","b4411","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","fadL","b2344","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","feoA","b3408","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","feoB","b3409","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","feoC","b3410","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","flhC","b1891","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","flhD","b1892","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","micF","b4439","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","nmpC","b0553","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","ompC","b2215","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","omrA","b4444","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","omrB","b4445","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","pgaA","b1024","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","pgaB","b1023","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","pgaC","b1022","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","pgaD","b1021","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OmpR","sra","b1480","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3405"
"OxyR","ahpC","b0605","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","ahpF","b0606","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","ccp","b3518","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","dps","b0812","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","dsbG","b0604","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","fhuF","b4367","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","flu","b2000","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","fur","b0683","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","gntP","b4321","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","gor","b3500","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","grxA","b0849","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","hcp","b0873","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","hcr","b0872","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","hemF","b2436","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","hemH","b0475","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","isrC","b4435","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","katG","b3942","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","metE","b3829","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","metR","b3828","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","mntH","b2392","+","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
"OxyR","nfsA","b0851","-","STRONG","RegulonDB_TF","TF",NA,NA,"b3961"
