Start	End	Gene	Strand	Name	Parent	Product	Bnb	JWnb	ECKnb
2776109	2776438	CDS	D	ypjF	ypjF	toxin of the YpjF-YfjZ toxin-antitoxin system	b2646	JW2627	ECK2643
2776802	2781382	CDS	C	ypjA	ypjA	adhesin-like autotransporter	b2647	JW5422	ECK2644
2781721	2781864	CDS	C	pinH	pinH	pinH	b2648	JW5423	ECK2645
2782294	2783085	CDS	C	ypjB	ypjB	hypothetical protein	b2649	JW2629	ECK2646
2783185	2783667	CDS	C	ypjC	ypjC	hypothetical protein	b2650	JW5424	ECK2647
2784418	2784493	tRNA	C	ileY	ileY	ileY	b2652	JWR0056	ECK2648
2785053	2785385	CDS	D	ygaQ	ygaQ	hypothetical protein	b2654	JW5425	ECK2649
2785404	2786090	CDS	D	ygaR	ygaR	hypothetical protein	b4462	JW2631	ECK2650
2786298	2786894	CDS	D	yqaC	yqaC	yqaC	b2657	JW5426	ECK2651
2787033	2787305	CDS	D	yqaD	yqaD	conserved hypothetical protein	b2658	JW2633	ECK2652
2787641	2788618	CDS	D	ygaT	ygaT	hypothetical protein	b2659	JW5427	ECK2653
2788638	2789906	CDS	D	ygaF	ygaF	hypothetical protein	b2660	JW2635	ECK2654
2789929	2791377	CDS	D	gabD	gabD	succinate-semialdehyde dehydrogenase I%2C NADP-dependent	b2661	JW2636	ECK2655
2791391	2792671	CDS	D	gabT	gabT	4-aminobutyrate aminotransferase%2C PLP-dependent	b2662	JW2637	ECK2656
2792909	2794309	CDS	D	gabP	gabP	gamma-aminobutyrate transporter	b2663	JW2638	ECK2657
2794330	2794992	CDS	D	csiR	csiR	DNA-binding transcriptional dual regulator	b2664	JW2639	ECK2658
2794993	2795442	CDS	C	ygaU	ygaU	hypothetical protein	b2665	JW2640	ECK2659
2795526	2795684	CDS	C	yqaE	yqaE	predicted membrane protein	b2666	JW2641	ECK2660
2795867	2796166	CDS	D	ygaV	ygaV	predicted DNA-binding transcriptional regulator	b2667	JW2642	ECK2661
2796176	2796700	CDS	D	ygaP	ygaP	predicted inner membrane protein with hydrolase activity	b2668	JW2643	ECK2662
2796747	2797151	CDS	C	stpA	stpA	DNA binding protein%2C nucleoid-associated	b2669	JW2644	ECK2663
2797820	2798269	CDS	D	ygaW	ygaW	predicted inner membrane protein	b2670	JW2645	ECK2664
2798306	2798650	CDS	C	ygaC	ygaC	hypothetical protein	b2671	JW2646	ECK2665
2798790	2799131	CDS	D	ygaM	ygaM	hypothetical protein	b2672	JW2647	ECK2666
2799379	2799624	CDS	D	nrdH	nrdH	glutaredoxin-like protein	b2673	JW2648	ECK2667
2799621	2800031	CDS	D	nrdI	nrdI	protein that stimulates ribonucleotide reduction	b2674	JW2649	ECK2668
2800004	2802148	CDS	D	nrdE	nrdE	ribonucleoside-diphosphate reductase 2%2C alpha subunit	b2675	JW2650	ECK2669
2802158	2803117	CDS	D	nrdF	nrdF	ribonucleoside-diphosphate reductase 2%2C beta subunit%2C ferritin-like	b2676	JW2651	ECK2670
2803471	2804673	CDS	D	proV	proV	glycine betaine transporter subunit	b2677	JW2652	ECK2671
2804666	2805730	CDS	D	proW	proW	glycine betaine transporter subunit	b2678	JW2653	ECK2672
2805788	2806780	CDS	D	proX	proX	glycine betaine transporter subunit	b2679	JW2654	ECK2673
2806972	2807238	CDS	D	ygaX	ygaX	predicted transporter	b2680	JW2655	ECK2674
2807268	2808149	CDS	D	ygaY	ygaY	ygaY	b2681	JW5428	ECK2675
2808273	2809010	CDS	D	ygaZ	ygaZ	predicted transporter	b2682	JW2657	ECK2676
2809000	2809335	CDS	D	ygaH	ygaH	predicted inner membrane protein	b2683	JW2658	ECK2677
2809426	2809956	CDS	D	mprA	mprA	DNA-binding transcriptional regulator	b2684	JW2659	ECK2678
2810083	2811255	CDS	D	emrA	emrA	multidrug efflux system	b2685	JW2660	ECK2679
2811272	2812810	CDS	D	emrB	emrB	multidrug efflux system protein	b2686	JW2661	ECK2680
2812874	2813389	CDS	C	luxS	luxS	S-ribosylhomocysteinase	b2687	JW2662	ECK2681
2813457	2813531	transcript	D	sraD	sraD	sraD	b4442	JWR0246	ECK2682
2813539	2815095	CDS	C	gshA	gshA	gamma-glutamate-cysteine ligase	b2688	JW2663	ECK2683
2815168	2815596	CDS	C	yqaA	yqaA	conserved inner membrane protein	b2689	JW2664	ECK2684
2815593	2816159	CDS	C	yqaB	yqaB	predicted hydrolase	b2690	JW2665	ECK2685
2816440	2816516	tRNA	C	argQ	argQ	argQ	b2691	JWR0057	ECK2686
2816715	2816791	tRNA	C	argZ	argZ	argZ	b2692	JWR0058	ECK2687
2816854	2816930	tRNA	C	argY	argY	argY	b2693	JWR0059	ECK2688
2817129	2817205	tRNA	C	argV	argV	argV	b2694	JWR0060	ECK2689
2817209	2817301	tRNA	C	serV	serV	serV	b2695	JWR0061	ECK2690
2817617	2817802	CDS	C	csrA	csrA	pleiotropic regulatory protein for carbon source metabolism	b2696	JW2666	ECK2691
2818037	2820667	CDS	C	alaS	alaS	alanyl-tRNA synthetase	b2697	JW2667	ECK2692
2820795	2821295	CDS	C	recX	recX	regulatory protein for RecA	b2698	JW2668	ECK2693
2821364	2822425	CDS	C	recA	recA	DNA strand exchange and recombination protein with protease and nuclease activity	b2699	JW2669	ECK2694
2822505	2823002	CDS	C	ygaD	ygaD	conserved hypothetical protein	b2700	JW2670	ECK2695
2823147	2824232	CDS	C	mltB	mltB	membrane-bound lytic murein transglycosylase B	b2701	JW2671	ECK2696
2824488	2825051	CDS	D	srlA	srlA	glucitol/sorbitol-specific enzyme IIC component of PTS	b2702	JW5429	ECK2697
2825048	2826007	CDS	D	srlE	srlE	glucitol/sorbitol-specific enzyme IIB component of PTS	b2703	JW5430	ECK2698
2826018	2826389	CDS	D	srlB	srlB	glucitol/sorbitol-specific enzyme IIA component of PTS	b2704	JW2673	ECK2699
2826393	2827172	CDS	D	srlD	srlD	sorbitol-6-phosphate dehydrogenase	b2705	JW2674	ECK2700
2827277	2827636	CDS	D	gutM	gutM	DNA-binding transcriptional activator	b2706	JW2675	ECK2701
2827703	2828476	CDS	D	srlR	srlR	DNA-bindng transcriptional repressor	b2707	JW2676	ECK2702
2828469	2829434	CDS	D	gutQ	gutQ	predicted phosphosugar-binding protein	b2708	JW5431	ECK2703
2829431	2830945	CDS	C	norR	norR	DNA-binding transcriptional activator	b2709	JW5843	ECK2704
2831132	2832571	CDS	D	norV	norV	flavorubredoxin oxidoreductase	b2710	JW2680	ECK2705
2832568	2833701	CDS	D	norW	norW	NADH:flavorubredoxin oxidoreductase	b2711	JW2681	ECK2706
2833829	2836081	CDS	C	hypF	hypF	carbamoyl phosphate phosphatase and maturation protein for [NiFe] hydrogenases	b2712	JW5433	ECK2707
2836234	2836761	CDS	C	hydN	hydN	formate dehydrogenase-H%2C [4Fe-4S] ferredoxin subunit	b2713	JW2683	ECK2708
2836910	2837923	CDS	C	ascG	ascG	DNA-binding transcriptional regulator	b2714	JW5434	ECK2709
2838180	2839637	CDS	D	ascF	ascF	fused cellobiose/arbutin/salicin-specific enzyme IIBC component of PTS	b2715	JW5435	ECK2710
2839646	2841070	CDS	D	ascB	ascB	cryptic 6-phospho-beta-glucosidase	b2716	JW2686	ECK2711
2841229	2841699	CDS	C	hycI	hycI	protease involved in processing C-terminal end of HycE	b2717	JW2687	ECK2712
2841692	2842102	CDS	C	hycH	hycH	protein required for maturation of hydrogenase 3	b2718	JW2688	ECK2713
2842099	2842866	CDS	C	hycG	hycG	hydrogenase 3 and formate hydrogenase complex%2C HycG subunit	b2719	JW2689	ECK2714
2842866	2843408	CDS	C	hycF	hycF	formate hydrogenlyase complex iron-sulfur protein	b2720	JW2690	ECK2715
2843418	2845127	CDS	C	hycE	hycE	hydrogenase 3%2C large subunit	b2721	JW2691	ECK2716
2845145	2846068	CDS	C	hycD	hycD	hydrogenase 3%2C membrane subunit	b2722	JW2692	ECK2717
2846071	2847897	CDS	C	hycC	hycC	hydrogenase 3%2C membrane subunit	b2723	JW2693	ECK2718
2847894	2848505	CDS	C	hycB	hycB	hydrogenase 3%2C Fe-S subunit	b2724	JW2694	ECK2719
2848630	2849091	CDS	C	hycA	hycA	regulator of the transcriptional regulator FhlA	b2725	JW2695	ECK2720
2849303	2849653	CDS	D	hypA	hypA	protein involved in nickel insertion into hydrogenases 3	b2726	JW2696	ECK2721
2849657	2850529	CDS	D	hypB	hypB	GTP hydrolase involved in nickel liganding into hydrogenases	b2727	JW2697	ECK2722
2850520	2850792	CDS	D	hypC	hypC	protein required for maturation of hydrogenases 1 and 3	b2728	JW2698	ECK2723
2850792	2851913	CDS	D	hypD	hypD	protein required for maturation of hydrogenases	b2729	JW2699	ECK2724
2851952	2852920	CDS	D	hypE	hypE	carbamoyl phosphate phosphatase%2C hydrogenase 3 maturation protein	b2730	JW2700	ECK2725
2852994	2855072	CDS	D	fhlA	fhlA	DNA-binding transcriptional activator	b2731	JW2701	ECK2726
2855109	2855462	CDS	C	ygbA	ygbA	hypothetical protein	b2732	JW2702	ECK2727
2855749	2858310	CDS	D	mutS	mutS	methyl-directed mismatch repair protein	b2733	JW2703	ECK2728
2858416	2859072	CDS	D	pphB	pphB	serine/threonine-specific protein phosphatase 2	b2734	JW2704	ECK2729
2859123	2859920	CDS	C	ygbI	ygbI	predicted DNA-binding transcriptional regulator	b2735	JW2705	ECK2730
2860086	2860994	CDS	D	ygbJ	ygbJ	predicted dehydrogenase%2C with NAD(P)-binding Rossmann-fold domain	b2736	JW2706	ECK2731
2860991	2862157	CDS	D	ygbK	ygbK	conserved hypothetical protein	b2737	JW2707	ECK2732
2862249	2862887	CDS	D	ygbL	ygbL	predicted class II aldolase	b2738	JW2708	ECK2733
2862892	2863668	CDS	D	ygbM	ygbM	conserved hypothetical protein	b2739	JW2709	ECK2734
2863757	2865121	CDS	D	ygbN	ygbN	predicted transporter	b2740	JW2710	ECK2735
2865215	2866090	CDS	C	rpoS	rpoS	RNA polymerase%2C sigma S (sigma 38) factor	b2741	JW5437	ECK2736
2866270	2867409	CDS	C	nlpD	nlpD	predicted outer membrane lipoprotein	b2742	JW2712	ECK2737
2867549	2868175	CDS	C	pcm	pcm	L-isoaspartate protein carboxylmethyltransferase type II	b2743	JW2713	ECK2738
2868169	2868930	CDS	C	surE	surE	broad specificity 5'(3')-nucleotidase and polyphosphatase	b2744	JW2714	ECK2739
2868911	2869960	CDS	C	truD	truD	pseudoruidine synthase	b2745	JW2715	ECK2740
2869957	2870436	CDS	C	ispF	ispF	2C-methyl-D-erythritol 2%2C4-cyclodiphosphate synthase	b2746	JW2716	ECK2741
2870436	2871146	CDS	C	ispD	ispD	4-diphosphocytidyl-2C-methyl-D-erythritol synthase	b2747	JW2717	ECK2742
2871165	2871476	CDS	C	ftsB	ftsB	cell division protein	b2748	JW2718	ECK2743
2871670	2871993	CDS	C	ygbE	ygbE	conserved inner membrane protein	b2749	JW2719	ECK2744
2872043	2872648	CDS	C	cysC	cysC	adenosine 5'-phosphosulfate kinase	b2750	JW2720	ECK2745
2872648	2874075	CDS	C	cysN	cysN	sulfate adenylyltransferase%2C subunit 1	b2751	JW2721	ECK2746
2874077	2874985	CDS	C	cysD	cysD	sulfate adenylyltransferase%2C subunit 2	b2752	JW2722	ECK2747
2875237	2876274	CDS	D	iap	iap	aminopeptidase in alkaline phosphatase isozyme conversion	b2753	JW2723	ECK2748
2877225	2877509	CDS	C	ygbF	ygbF	hypothetical protein	b2754	JW5438	ECK2749
2877511	2878428	CDS	C	ygbT	ygbT	conserved hypothetical protein	b2755	JW2725	ECK2750
2878444	2879043	CDS	C	ygcH	ygcH	hypothetical protein	b2756	JW2726	ECK2751
2879030	2879704	CDS	C	ygcI	ygcI	hypothetical protein	b2757	JW5844	ECK2752
2879707	2880798	CDS	C	ygcJ	ygcJ	hypothetical protein	b2758	JW2728	ECK2753
2880811	2881293	CDS	C	ygcK	ygcK	hypothetical protein	b2759	JW2729	ECK2754
2881286	2882794	CDS	C	ygcL	ygcL	hypothetical protein	b2760	JW2730	ECK2755
2883209	2885875	CDS	C	ygcB	ygcB	conserved hypothetical protein%2C member of DEAD box family	b2761	JW2731	ECK2756
2886234	2886968	CDS	C	cysH	cysH	3'-phosphoadenosine 5'-phosphosulfate reductase	b2762	JW2732	ECK2757
2887043	2888755	CDS	C	cysI	cysI	sulfite reductase%2C beta subunit%2C NAD(P)-binding	b2763	JW2733	ECK2758
2888755	2890554	CDS	C	cysJ	cysJ	sulfite reductase%2C alpha subunit%2C flavoprotein	b2764	JW2734	ECK2759
2890870	2891235	CDS	D	ygcM	ygcM	6-pyruvoyl tetrahydrobiopterin synthase	b2765	JW2735	ECK2760
2891313	2892584	CDS	D	ygcN	ygcN	predicted oxidoreductase%2C FAD/NAD(P)-binding domain	b2766	JW2736	ECK2761
2892575	2892835	CDS	D	ygcO	ygcO	predicted 4Fe-4S cluster-containing protein	b2767	JW2737	ECK2762
2892852	2893427	CDS	D	ygcP	ygcP	predicted anti-terminator regulatory protein	b2768	JW2738	ECK2763
2893575	2894435	CDS	C	ygcQ	ygcQ	predicted flavoprotein	b2769	JW5440	ECK2764
2894432	2895211	CDS	C	ygcR	ygcR	predicted flavoprotein	b2770	JW5441	ECK2765
2895189	2896526	CDS	C	ygcS	ygcS	predicted transporter	b2771	JW5845	ECK2766
2896620	2898074	CDS	C	ygcU	ygcU	predicted FAD containing dehydrogenase	b4463	JW5442	ECK2767
2898144	2898929	CDS	C	ygcW	ygcW	predicted deoxygluconate dehydrogenase	b2774	JW5443	ECK2768
2899248	2900525	CDS	D	yqcE	yqcE	predicted transporter	b2775	JW2746	ECK2769
2900552	2902030	CDS	D	ygcE	ygcE	predicted kinase	b2776	JW5444	ECK2770
2903403	2904074	CDS	C	ygcF	ygcF	conserved hypothetical protein	b2777	JW2748	ECK2771
2904367	2905239	CDS	D	ygcG	ygcG	hypothetical protein	b2778	JW5445	ECK2772
2905299	2906597	CDS	C	eno	eno	enolase	b2779	JW2750	ECK2773
2906685	2908322	CDS	C	pyrG	pyrG	CTP synthetase	b2780	JW2751	ECK2774
2908550	2909341	CDS	C	mazG	mazG	nucleoside triphosphate pyrophosphohydrolase	b2781	JW2752	ECK2775
2909412	2909747	CDS	C	chpA	chpA	toxin of the ChpA-ChpR toxin-antitoxin system%2C endoribonuclease	b2782	JW2753	ECK2776
2909747	2909995	CDS	C	chpR	chpR	antitoxin of the ChpA-ChpR toxin-antitoxin system	b2783	JW2754	ECK2777
2910073	2912307	CDS	C	relA	relA	(p)ppGpp synthetase I/GTP pyrophosphokinase	b2784	JW2755	ECK2778
2912355	2913656	CDS	C	rumA	rumA	23S rRNA (uracil-5)-methyltransferase	b2785	JW2756	ECK2779
2913713	2916469	CDS	D	barA	barA	hybrid sensory histidine kinase%2C in two-component regulatory system with UvrY	b2786	JW2757	ECK2780
2916701	2918041	CDS	C	gudD	gudD	(D)-glucarate dehydratase 1	b2787	JW2758	ECK2781
2918062	2919402	CDS	C	gudX	gudX	predicted glucarate dehydratase	b2788	JW2759	ECK2782
2919404	2920756	CDS	C	gudP	gudP	predicted D-glucarate transporter	b2789	JW2760	ECK2783
2921191	2921640	CDS	C	yqcA	yqcA	predicted flavoprotein	b2790	JW2761	ECK2784
2921658	2922440	CDS	C	yqcB	yqcB	tRNA pseudouridine synthase	b2791	JW2762	ECK2785
2922440	2922769	CDS	C	yqcC	yqcC	conserved hypothetical protein	b2792	JW2763	ECK2786
2922812	2923171	transcript	C	csrB	csrB	csrB	b4408	JWR0062	ECK2787
2923391	2923936	CDS	C	syd	syd	hypothetical protein	b2793	JW2764	ECK2788
2924004	2924852	CDS	D	yqcD	yqcD	conserved hypothetical protein	b2794	JW2765	ECK2789
2924964	2926328	CDS	D	ygdH	ygdH	conserved hypothetical protein	b2795	JW2766	ECK2790
2926885	2928174	CDS	D	sdaC	sdaC	predicted serine transporter	b2796	JW2767	ECK2791
2928232	2929599	CDS	D	sdaB	sdaB	L-serine deaminase II	b2797	JW2768	ECK2792
2929621	2930466	CDS	D	exo	exo	exonuclease IX (5'-3' exonuclease)	b2798	JW5446	ECK2793
2930521	2931672	CDS	C	fucO	fucO	L-1%2C2-propanediol oxidoreductase	b2799	JW2770	ECK2794
2931697	2932344	CDS	C	fucA	fucA	L-fuculose-1-phosphate aldolase	b2800	JW2771	ECK2795
2932891	2934207	CDS	D	fucP	fucP	L-fucose transporter	b2801	JW2772	ECK2796
2934240	2936015	CDS	D	fucI	fucI	L-fucose isomerase	b2802	JW2773	ECK2797
2936094	2937542	CDS	D	fucK	fucK	L-fuculokinase	b2803	JW2774	ECK2798
2937544	2937966	CDS	D	fucU	fucU	L-fucose mutarotase	b2804	JW2775	ECK2799
2938024	2938755	CDS	D	fucR	fucR	DNA-binding transcriptional activator	b2805	JW2776	ECK2800
2938799	2939899	CDS	C	ygdE	ygdE	predicted methyltransferase	b2806	JW2777	ECK2801
2939892	2940287	CDS	C	ygdD	ygdD	conserved inner membrane protein	b2807	JW2778	ECK2802
2940306	2941223	CDS	C	gcvA	gcvA	DNA-binding transcriptional dual regulator	b2808	JW2779	ECK2803
2941352	2941556	transcript	D	gcvB	gcvB	gcvB	b4443	JWR0247	ECK2804
2941574	2941801	CDS	C	ygdI	ygdI	hypothetical protein	b2809	JW5448	ECK2805
2941993	2943198	CDS	D	csdA	csdA	cysteine sulfinate desulfinase	b2810	JW2781	ECK2806
2943198	2943641	CDS	D	ygdK	ygdK	predicted Fe-S metabolism protein	b2811	JW2782	ECK2807
2943692	2944498	CDS	C	ygdL	ygdL	conserved hypothetical protein	b2812	JW2783	ECK2808
2944737	2945834	CDS	C	mltA	mltA	membrane-bound lytic murein transglycosylase A	b2813	JW2784	ECK2809
2946043	2946119	tRNA	D	metZ	metZ	metZ	b2814	JWR0206	ECK2810
2946153	2946229	tRNA	D	metW	metW	metW	b2815	JWR0207	ECK2811
2946263	2946339	tRNA	D	metV	metV	metV	b2816	JWR0208	ECK2812
2946413	2947666	CDS	C	amiC	amiC	N-acetylmuramoyl-L-alanine amidase	b2817	JW5449	ECK2813
2947898	2949229	CDS	D	argA	argA	fused acetylglutamate kinase homolog (inactive) and amino acid N-acetyltransferase	b2818	JW2786	ECK2814
2949291	2951117	CDS	C	recD	recD	exonuclease V (RecBCD complex)%2C alpha chain	b2819	JW2787	ECK2815
2951117	2954659	CDS	C	recB	recB	exonuclease V (RecBCD complex)%2C beta subunit	b2820	JW2788	ECK2816
2954652	2957540	CDS	C	ptr	ptr	protease III	b2821	JW2789	ECK2817
2957716	2961084	CDS	C	recC	recC	exonuclease V (RecBCD complex)%2C gamma chain	b2822	JW2790	ECK2818
2961097	2961420	CDS	C	ppdC	ppdC	hypothetical protein	b2823	JW2791	ECK2819
2961405	2961812	CDS	C	ygdB	ygdB	hypothetical protein	b2824	JW5450	ECK2820
2961809	2962372	CDS	C	ppdB	ppdB	conserved hypothetical protein	b2825	JW5451	ECK2821
2962363	2962833	CDS	C	ppdA	ppdA	conserved hypothetical protein	b2826	JW2794	ECK2822
2963017	2963811	CDS	C	thyA	thyA	thymidylate synthetase	b2827	JW2795	ECK2823
2963818	2964693	CDS	C	lgt	lgt	phosphatidylglycerol-prolipoprotein diacylglyceryl transferase	b2828	JW2796	ECK2824
2964844	2967090	CDS	C	ptsP	ptsP	fused PEP-protein phosphotransferase (enzyme I) of PTS system	b2829	JW2797	ECK2825
2967103	2967633	CDS	C	nudH	nudH	nucleotide hydrolase	b2830	JW2798	ECK2826
2968318	2969007	CDS	D	mutH	mutH	methyl-directed mismatch repair protein	b2831	JW2799	ECK2827
2969076	2969789	CDS	D	ygdQ	ygdQ	predicted inner membrane protein	b2832	JW2800	ECK2828
2969927	2970145	CDS	D	ygdR	ygdR	hypothetical protein	b2833	JW2801	ECK2829
2970253	2971293	CDS	D	tas	tas	predicted oxidoreductase%2C NADP(H)-dependent aldo-keto reductase	b2834	JW2802	ECK2830
2971325	2972518	CDS	C	ygeD	ygeD	predicted inner membrane protein	b2835	JW2803	ECK2831
2972511	2974670	CDS	C	aas	aas	fused 2-acylglycerophospho-ethanolamine acyl transferase and acyl-acyl carrier protein synthetase	b2836	JW2804	ECK2832
2974758	2974845	transcript	C	rygA	rygA	rygA	b4444	JWR0248	ECK2833
2974966	2975041	transcript	C	rygB	rygB	rygB	b4445	JWR0249	ECK2834
2975255	2976286	CDS	D	galR	galR	DNA-binding transcriptional repressor	b2837	JW2805	ECK2835
2976293	2977555	CDS	C	lysA	lysA	diaminopimelate decarboxylase%2C PLP-binding	b2838	JW2806	ECK2836
2977677	2978612	CDS	D	lysR	lysR	DNA-binding transcriptional dual regulator	b2839	JW2807	ECK2837
2978599	2979291	CDS	C	ygeA	ygeA	predicted racemase	b2840	JW2808	ECK2838
2979420	2980838	CDS	C	araE	araE	arabinose transporter	b2841	JW2809	ECK2839
2981153	2981914	CDS	C	kduD	kduD	2-deoxy-D-gluconate 3-dehydrogenase	b2842	JW2810	ECK2840
2981944	2982780	CDS	C	kduI	kduI	predicted 5-keto 4-deoxyuronate isomerase	b2843	JW2811	ECK2841
2983067	2984248	CDS	C	yqeF	yqeF	predicted acyltransferase	b2844	JW5453	ECK2842
2984503	2985732	CDS	D	yqeG	yqeG	predicted transporter	b2845	JW2813	ECK2843
2986192	2986824	CDS	D	yqeH	yqeH	conserved hypothetical protein with bipartite regulator domain	b2846	JW5454	ECK2844
2987158	2987967	CDS	D	yqeI	yqeI	predicted transcriptional regulator	b2847	JW2815	ECK2845
2987960	2988442	CDS	D	yqeJ	yqeJ	hypothetical protein	b2848	JW5455	ECK2846
2988591	2989016	CDS	C	yqeK	yqeK	hypothetical protein	b2849	JW2817	ECK2847
2989210	2989656	CDS	D	ygeF	ygeF	hypothetical protein	b2850	JW2818	ECK2848
2989924	2990415	CDS	D	ygeG	ygeG	predicted chaperone	b2851	JW2819	ECK2849
2990750	2992126	CDS	D	ygeH	ygeH	predictedtranscriptional regulator	b2852	JW2820	ECK2850
2992294	2992512	CDS	D	ygeI	ygeI	hypothetical protein	b2853	JW5456	ECK2851
2992697	2993071	CDS	D	pbl	pbl	pbl	b2854	JW5457	ECK2852
2993116	2993559	CDS	C	ygeK	ygeK	predicted DNA-binding transcriptional regulator	b2855	JW5458	ECK2853
2993593	2993748	CDS	C	ygeL	ygeL	hypothetical protein	b2856	JW2824	ECK2854
2993970	2994401	CDS	C	ygeM	ygeM	hypothetical protein	b2857	JW5459	ECK2855
2994404	2994676	CDS	C	ygeN	ygeN	ygeN	b2858	JW5460	ECK2856
2994618	2995043	CDS	C	ygeO	ygeO	hypothetical protein	b2859	JW5846	ECK2857
2996345	2996644	CDS	C	ygeP	ygeP	hypothetical protein	b2862	JW2831	ECK2858
2996690	2997484	CDS	C	ygeQ	ygeQ	hypothetical protein	b2863	JW5461	ECK2859
2997640	2997713	tRNA	C	glyU	glyU	glyU	b2864	JWR0066	ECK2860
2997792	2998547	CDS	C	ygeR	ygeR	Tetratricopeptide repeat transcriptional regulator	b2865	JW2833	ECK2861
2999001	3001259	CDS	D	xdhA	xdhA	xanthine dehydrogenase%2C molybdenum binding subunit	b2866	JW5462	ECK2862
3001270	3002148	CDS	D	xdhB	xdhB	xanthine dehydrogenase%2C FAD-binding subunit	b2867	JW2835	ECK2863
3002145	3002624	CDS	D	xdhC	xdhC	xanthine dehydrogenase%2C Fe-S binding subunit	b2868	JW2836	ECK2864
3002664	3004442	CDS	C	ygeV	ygeV	predicted DNA-binding transcriptional regulator	b2869	JW2837	ECK2865
3004918	3006108	CDS	D	ygeW	ygeW	conserved hypothetical protein	b2870	JW5463	ECK2866
3006166	3007362	CDS	D	ygeX	ygeX	2%2C3-diaminopropionate ammonia-lyase	b2871	JW2839	ECK2867
3007420	3008631	CDS	D	ygeY	ygeY	predicted peptidase	b2872	JW2840	ECK2868
3008684	3010069	CDS	D	hyuA	hyuA	D-stereospecific phenylhydantoinase	b2873	JW2841	ECK2869
3010117	3011049	CDS	D	yqeA	yqeA	predicted amino acid kinase	b2874	JW2842	ECK2870
3011270	3012895	CDS	C	yqeB	yqeB	conserved hypothetical protein with NAD(P)-binding Rossman fold	b2875	JW2843	ECK2871
3012943	3013713	CDS	C	yqeC	yqeC	conserved hypothetical protein	b2876	JW5464	ECK2872
3013816	3014394	CDS	D	ygfJ	ygfJ	conserved hypothetical protein	b2877	JW2845	ECK2873
3014716	3017814	CDS	D	ygfK	ygfK	predicted oxidoreductase%2C Fe-S subunit	b2878	JW5923	ECK2874
3017817	3019145	CDS	D	ssnA	ssnA	predicted chlorohydrolase/aminohydrolase	b2879	JW2847	ECK2875
3019196	3019975	CDS	D	ygfM	ygfM	predicted oxidoreductase	b2880	JW2848	ECK2876
3019972	3022842	CDS	D	xdhD	xdhD	fused predicted xanthine/hypoxanthine oxidase%2C molybdopterin-binding subunit and Fe-S binding subunit	b2881	JW2849	ECK2877
3023007	3024407	CDS	D	ygfO	ygfO	predicted transporter	b2882	JW2850	ECK2878
3024422	3025741	CDS	D	guaD	guaD	guanine deaminase	b2883	JW5466	ECK2879
3025777	3027144	CDS	D	ygfQ	ygfQ	predicted transporter	b4464	JW5467	ECK2880
3027180	3027668	CDS	C	ygfS	ygfS	predicted oxidoreductase%2C 4Fe-4S ferredoxin-type subunit	b2886	JW5468	ECK2881
3027668	3029587	CDS	C	ygfT	ygfT	fused predicted oxidoreductase Fe-S subunit and nucleotide-binding subunit	b2887	JW5469	ECK2882
3030023	3031471	CDS	D	ygfU	ygfU	predicted transporter	b2888	JW5470	ECK2883
3031721	3032269	CDS	D	idi	idi	isopentenyl diphosphate isomerase	b2889	JW2857	ECK2884
